id,user_id,vehicle_model_id,travel_type_id,from_area_id,to_area_id,date_travel,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
163421,37930,12,2,184,420,7/29/2013 21:45,0,0,7/29/2013 20:44,12.95871,77.56337,12.94396,77.51043,0
144145,2065,28,1,625,NULL,4/20/2013 6:30,0,0,04/10/13 20:13,12.95431,77.6553,NULL,NULL,0
174059,42961,28,3,1096,NULL,9/17/2013 13:00,0,0,9/17/2013 11:08,12.96519,77.71932,NULL,NULL,0
169779,40904,90,2,1288,393,8/29/2013 5:15,1,0,8/28/2013 23:09,12.953622,77.51622,13.19956,77.70688,0
132522,22184,12,2,516,376,01/01/13 11:00,0,0,01/01/13 9:49,13.0056,77.65799,12.90245,77.66081,0
147009,29740,12,3,1297,NULL,05/01/13 15:00,0,0,05/01/13 12:41,12.966049,77.598575,NULL,NULL,0
177251,2807,12,2,1010,393,10/05/13 3:15,0,0,10/04/13 20:39,12.96691,77.74935,13.19956,77.70688,0
157149,34804,12,2,1384,1259,6/28/2013 4:45,1,0,6/27/2013 22:19,13.02853,77.54625,12.911942,77.651582,0
169618,29648,12,3,1315,NULL,8/28/2013 9:15,0,0,8/27/2013 23:27,12.934446,77.629882,NULL,NULL,0
152392,30290,89,2,1054,1254,06/03/13 9:45,0,0,06/01/13 13:12,12.90184,77.581587,12.934048,77.580568,0
175339,26609,12,3,1165,NULL,9/25/2013 9:00,1,0,9/25/2013 4:23,12.990947,77.687112,NULL,NULL,0
157498,35161,12,2,1237,1153,6/29/2013 13:00,0,0,6/29/2013 12:32,12.92645,77.61206,12.87153,77.60206,0
149201,30894,12,2,1017,137,5/14/2013 15:00,0,0,5/14/2013 12:13,13.11084,77.60074,12.81575,77.68465,0
134426,23220,12,2,414,531,1/19/2013 4:15,0,0,1/19/2013 3:54,13.00397,77.59964,12.99255,77.57842,0
183913,680,65,3,122,NULL,11/10/13 21:30,0,0,11/10/13 11:43,12.99682,77.60436,NULL,NULL,0
168955,22249,12,2,393,832,8/24/2013 23:00,0,0,8/24/2013 9:17,13.19956,77.70688,12.88019,77.64558,0
150147,26490,12,2,572,1365,5/20/2013 18:30,1,0,5/19/2013 22:40,12.91873,77.61494,12.845653,77.677925,0
176660,44020,12,2,601,85,10/01/13 14:00,0,0,10/01/13 13:07,13.02434,77.56593,12.95755,77.71803,0
170041,41029,12,2,410,393,8/31/2013 7:00,1,0,8/30/2013 12:03,13.05121,77.54113,13.19956,77.70688,0
180989,1256,12,3,58,NULL,10/26/2013 16:45,0,0,10/25/2013 15:12,12.88963,77.60119,NULL,NULL,0
148696,30606,12,2,625,585,05/12/13 7:30,1,0,05/11/13 19:37,12.95431,77.6553,12.97677,77.5727,0
175888,43717,12,2,1165,1393,9/28/2013 1:00,0,0,9/27/2013 16:40,12.990947,77.687112,13.19966,77.70688,0
182023,46754,12,2,293,1068,10/31/2013 4:00,0,1,10/30/2013 22:35,12.849482,77.663187,13.044009,77.606805,0
139014,22764,12,2,393,540,2/23/2013 17:45,0,0,2/23/2013 17:21,13.19956,77.70688,12.92768,77.62664,0
164782,38417,12,2,142,585,08/04/13 21:00,1,0,08/04/13 14:19,12.91281,77.60923,12.97677,77.5727,0
167825,30290,89,2,1054,1254,8/23/2013 9:45,0,0,8/18/2013 16:27,12.90184,77.581587,12.934048,77.580568,0
140444,15489,12,2,83,393,03/09/13 5:00,0,0,03/08/13 15:28,12.92415,77.67229,13.19956,77.70688,0
143403,6831,12,2,1339,142,04/04/13 12:00,0,0,04/04/13 11:39,12.978129,77.646141,12.91281,77.60923,0
180230,45773,12,2,1056,393,10/22/2013 4:00,1,0,10/20/2013 19:42,12.919199,77.60931,13.19956,77.70688,0
139680,17664,12,2,221,767,03/01/13 19:30,1,0,03/01/13 12:35,12.98541,77.57891,12.9122,77.51043,0
133009,5773,12,2,1089,585,01/06/13 21:30,0,0,01/06/13 12:41,12.99517,77.731147,12.97677,77.5727,0
140108,26873,12,3,1072,NULL,03/05/13 18:00,0,0,03/05/13 11:15,12.933039,77.689615,NULL,NULL,0
176278,41451,12,2,1054,1384,9/30/2013 6:30,0,0,9/29/2013 19:49,12.90184,77.581587,13.02853,77.54625,0
155912,19381,12,1,585,NULL,6/22/2013 4:00,0,0,6/20/2013 12:14,12.97677,77.5727,NULL,NULL,0
134414,23212,12,3,92,NULL,1/19/2013 15:30,0,0,1/18/2013 22:41,12.99569,77.6835,NULL,NULL,0
148046,29671,28,2,393,1129,05/08/13 22:30,0,0,05/08/13 11:42,13.19956,77.70688,12.99722,77.62003,0
166473,21386,12,2,269,97,8/13/2013 9:30,1,0,08/12/13 20:36,12.9744,77.69183,12.97943,77.66125,0
146940,29710,12,2,571,1390,05/01/13 0:45,0,0,05/01/13 0:28,12.95185,77.69642,12.969368,77.641302,0
164172,38186,12,2,571,393,08/02/13 3:30,0,1,08/01/13 22:41,12.95185,77.69642,13.19956,77.70688,0
163767,38086,12,2,58,393,08/01/13 6:00,1,0,7/31/2013 17:51,12.88963,77.60119,13.19956,77.70688,0
144722,28499,12,2,115,293,4/15/2013 7:00,1,0,4/14/2013 23:17,12.99319,77.54472,12.849482,77.663187,0
175670,43697,12,2,585,293,9/28/2013 5:45,1,0,9/27/2013 12:15,12.97677,77.5727,12.849482,77.663187,0
168062,40080,12,2,150,393,8/22/2013 3:30,0,0,8/19/2013 17:49,12.89724,77.61065,13.19956,77.70688,0
175474,43608,12,3,479,NULL,9/26/2013 9:30,0,0,9/26/2013 7:58,13.02298,77.60922,NULL,NULL,0
178597,45006,89,2,1350,214,10/12/13 10:30,1,0,10/11/13 22:54,12.909202,77.5662,12.9822,77.60832,0
140034,20019,12,2,1097,585,03/04/13 20:00,0,0,03/04/13 13:20,12.97943,77.66125,12.97677,77.5727,0
184699,48079,87,3,1237,NULL,11/17/2013 9:00,1,0,11/15/2013 15:52,12.92645,77.61206,NULL,NULL,0
153803,30508,12,3,149,NULL,06/08/13 7:30,0,0,06/07/13 20:34,12.93022,77.56039,NULL,NULL,0
180454,42274,12,2,571,392,10/23/2013 1:00,0,0,10/22/2013 14:52,12.95185,77.69642,12.986284,77.735245,0
137421,16599,28,2,269,271,02/11/13 8:45,0,0,02/11/13 1:00,12.9744,77.69183,12.95641,77.64076,0
140216,16746,12,2,182,585,03/06/13 17:30,1,0,03/06/13 13:37,12.94574,77.64928,12.97677,77.5727,0
162873,18568,12,2,61,585,7/27/2013 10:30,0,0,7/26/2013 19:26,12.96298,77.71229,12.97677,77.5727,0
163237,31384,89,2,1036,393,7/29/2013 7:00,0,1,7/28/2013 20:32,12.925568,77.580568,13.19956,77.70688,0
132588,22221,12,2,1037,393,01/02/13 7:00,0,0,01/01/13 23:09,12.934048,77.580568,13.19956,77.70688,0
133579,22742,12,2,105,452,01/12/13 4:15,1,0,01/11/13 21:46,13.01766,77.64503,12.95278,77.59088,0
179633,26790,12,2,571,849,10/18/2013 2:45,1,0,10/17/2013 22:06,12.95185,77.69642,12.95434,77.60072,0
154445,28688,12,2,1384,373,06/11/13 11:15,0,0,06/11/13 11:07,13.02853,77.54625,12.87153,77.60206,0
164077,33002,12,2,611,1026,8/23/2013 17:45,0,0,08/01/13 13:49,12.99254,77.5948,13.10482,77.57631,0
155331,34117,12,2,396,1264,6/17/2013 19:00,0,0,6/16/2013 13:01,12.92073,77.66482,12.835737,77.679599,0
173482,24298,12,2,1384,271,9/15/2013 19:30,0,0,9/14/2013 16:34,13.02853,77.54625,12.95641,77.64076,0
151155,31878,12,2,87,572,5/25/2013 20:30,0,0,5/25/2013 18:27,12.97003,77.60658,12.91873,77.61494,0
179285,45376,24,2,393,1021,10/16/2013 1:00,1,0,10/15/2013 18:33,13.19956,77.70688,13.02853,77.54625,0
168679,40395,12,2,171,393,8/23/2013 5:30,0,0,8/22/2013 18:40,12.98479,77.66128,13.19956,77.70688,0
159188,35531,12,2,393,549,07/07/13 21:30,0,0,07/07/13 15:44,13.19956,77.70688,12.965563,77.668576,0
150342,31468,12,2,1083,1192,5/21/2013 8:45,0,0,5/21/2013 7:37,12.900648,77.589183,12.97677,77.5727,0
155366,27655,10,2,393,767,6/17/2013 23:00,1,0,6/16/2013 16:53,13.19956,77.70688,12.9122,77.51043,0
156081,565,65,1,727,NULL,6/22/2013 6:30,1,0,6/21/2013 11:42,12.89303,77.59701,NULL,NULL,0
162871,31916,12,2,393,192,7/30/2013 20:45,0,1,7/26/2013 19:22,13.19956,77.70688,13.07799,77.50576,0
143484,27797,85,3,1183,NULL,04/05/13 3:30,0,0,04/04/13 23:07,12.965563,77.668576,NULL,NULL,0
133215,18348,12,2,768,184,01/09/13 6:30,0,0,01/08/13 18:24,12.98999,77.55332,12.95871,77.56337,0
175682,43509,12,2,396,147,10/22/2013 18:00,0,0,9/27/2013 12:23,12.92073,77.66482,12.977544,77.6688,0
153796,33326,12,2,590,585,06/08/13 6:00,0,0,06/07/13 20:02,13.00826,77.56433,12.97677,77.5727,0
141771,20570,12,2,1263,1393,3/22/2013 16:00,0,0,3/22/2013 0:30,12.96897,77.59456,13.19966,77.70688,0
157826,35320,12,3,793,NULL,07/01/13 13:00,0,0,07/01/13 12:28,13.02239,77.59492,NULL,NULL,0
141925,26963,65,3,570,NULL,3/23/2013 17:00,0,0,3/23/2013 14:19,12.94832,77.5882,NULL,NULL,0
169027,40540,12,2,1010,1175,8/24/2013 19:30,0,0,8/24/2013 15:02,12.96691,77.74935,12.959979,77.647998,0
161307,34805,12,2,1192,293,7/19/2013 5:00,0,1,7/18/2013 19:47,12.97677,77.5727,12.849482,77.663187,0
174390,9314,12,2,1026,1384,9/19/2013 20:30,0,0,9/19/2013 11:37,13.10482,77.57631,13.02853,77.54625,0
180058,45569,12,2,1076,585,10/20/2013 12:00,0,0,10/20/2013 10:16,12.975678,77.599244,12.97677,77.5727,0
142286,21029,12,2,1371,85,3/27/2013 4:45,1,0,3/26/2013 14:13,13.000418,77.674835,12.95755,77.71803,0
173627,42770,12,2,393,450,9/15/2013 13:00,0,0,9/15/2013 10:42,13.19956,77.70688,12.9334,77.62652,0
177439,44393,89,2,393,1237,10/06/13 7:00,0,0,10/06/13 6:55,13.19956,77.70688,12.92645,77.61206,0
166716,39378,12,2,488,393,8/14/2013 16:30,0,0,8/13/2013 19:54,12.959979,77.647998,13.19956,77.70688,0
153598,33229,12,3,478,NULL,06/07/13 16:00,0,0,06/06/13 21:32,12.9221,77.55263,NULL,NULL,0
161680,37093,12,3,393,NULL,7/21/2013 11:00,1,0,7/20/2013 14:31,13.19956,77.70688,NULL,NULL,0
147062,24359,86,1,1070,NULL,05/03/13 22:30,0,0,05/01/13 18:36,12.926098,77.681121,NULL,NULL,0
147001,29736,85,3,466,NULL,05/01/13 16:00,0,0,05/01/13 12:11,13.017436,77.64458,NULL,NULL,0
181656,18928,12,2,1052,393,10/30/2013 4:30,1,0,10/29/2013 10:43,12.912695,77.576265,13.19956,77.70688,0
176020,41295,12,3,1053,NULL,9/28/2013 17:30,1,0,9/28/2013 9:58,12.912799,77.589784,NULL,NULL,0
157001,34972,12,2,1243,1041,07/01/13 18:00,0,0,6/27/2013 7:35,12.98275,77.61582,12.974408,77.6648,0
145652,28125,12,3,571,NULL,4/22/2013 8:00,0,0,4/21/2013 22:40,12.95185,77.69642,NULL,NULL,0
179698,25286,12,2,187,1069,10/31/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
167465,39776,12,2,142,393,8/17/2013 7:30,0,0,8/17/2013 3:21,12.91281,77.60923,13.19956,77.70688,0
149215,30842,12,2,1052,1330,5/14/2013 15:00,1,0,5/14/2013 14:04,12.912695,77.576265,12.953434,77.70651,0
163475,37820,12,2,1062,409,7/30/2013 11:30,0,0,7/30/2013 10:27,13.059784,77.609219,13.07746,77.60668,0
150679,31510,12,2,571,949,5/23/2013 19:15,0,0,5/23/2013 12:14,12.95185,77.69642,12.98275,77.61582,0
148535,17664,85,2,767,1234,05/11/13 10:45,0,0,05/11/13 7:25,12.9122,77.51043,12.98635,77.58203,0
149016,30795,12,2,515,1371,5/13/2013 13:45,1,0,5/13/2013 10:07,12.97896,77.67345,13.000418,77.674835,0
170131,33002,12,2,611,1026,09/11/13 18:15,0,0,8/30/2013 16:27,12.99254,77.5948,13.10482,77.57631,0
135169,1868,12,2,814,393,1/25/2013 4:30,1,0,1/24/2013 22:46,12.908993,77.6889,13.19956,77.70688,0
178619,41890,12,2,396,393,10/12/13 12:00,0,0,10/12/13 2:15,12.92073,77.66482,13.19956,77.70688,0
132777,34078,85,3,1230,NULL,01/05/13 11:30,0,0,01/04/13 11:27,13.02239,77.59492,NULL,NULL,0
135673,23881,12,2,87,393,1/28/2013 17:00,0,0,1/28/2013 14:02,12.97003,77.60658,13.19956,77.70688,0
162429,37462,24,2,168,357,7/25/2013 8:45,0,0,7/24/2013 16:12,12.99313,77.59828,13.03064,77.6491,0
169286,31512,12,2,269,393,8/25/2013 22:00,1,0,8/25/2013 20:24,12.9744,77.69183,13.19956,77.70688,0
172098,41897,12,2,1021,571,09/07/13 10:00,1,0,09/07/13 7:45,13.02853,77.54625,12.95185,77.69642,0
179856,45500,65,2,393,1175,10/20/2013 8:45,0,0,10/19/2013 9:34,13.19956,77.70688,12.959979,77.647998,0
133121,22489,85,2,393,1059,01/07/13 21:00,0,0,01/07/13 16:45,13.19956,77.70688,12.90881,77.631127,0
171022,27649,12,2,393,142,9/15/2013 22:15,1,0,09/02/13 13:22,13.19956,77.70688,12.91281,77.60923,0
174364,42717,12,3,603,NULL,9/23/2013 15:00,1,0,9/19/2013 8:34,12.97357,77.61043,NULL,NULL,0
148620,30564,12,2,168,1226,05/12/13 4:30,1,0,05/11/13 13:23,12.99313,77.59828,13.01508,77.67796,0
159783,36192,12,2,1175,572,07/10/13 20:15,0,0,07/10/13 19:48,12.959979,77.647998,12.91873,77.61494,0
167086,39569,12,2,730,393,8/22/2013 3:00,1,0,8/15/2013 12:32,13.03386,77.51269,13.19956,77.70688,0
150155,33002,12,2,1026,611,5/20/2013 8:30,0,0,5/19/2013 23:28,13.10482,77.57631,12.99254,77.5948,0
143545,3809,54,1,571,NULL,04/06/13 10:00,1,0,04/05/13 12:41,12.95185,77.69642,NULL,NULL,0
151721,32198,12,2,112,393,5/30/2013 4:00,1,0,5/29/2013 12:59,12.93331,77.56666,13.19956,77.70688,0
145416,24670,12,2,67,585,4/20/2013 18:00,0,0,4/20/2013 12:59,12.94379,77.58526,12.97677,77.5727,0
145955,29153,85,3,278,NULL,4/25/2013 8:00,1,0,4/24/2013 13:50,13.00472,77.55381,NULL,NULL,0
136066,1768,65,1,363,NULL,02/03/13 6:30,0,0,1/31/2013 20:00,12.99287,77.71662,NULL,NULL,0
164410,38115,12,2,730,1248,08/02/13 17:45,0,0,08/02/13 16:27,13.03386,77.51269,12.978945,77.574849,0
161069,5142,24,2,393,450,7/18/2013 22:30,0,0,7/17/2013 14:28,13.19956,77.70688,12.9334,77.62652,0
164378,19920,12,2,458,1371,08/02/13 18:30,1,0,08/02/13 14:16,13.00037,77.72746,13.000418,77.674835,0
155018,33954,89,2,1155,585,6/16/2013 9:30,1,0,6/14/2013 16:09,12.90245,77.66081,12.97677,77.5727,0
137055,24592,12,2,115,393,02/09/13 4:00,1,0,02/08/13 13:07,12.99319,77.54472,13.19956,77.70688,0
135024,18310,85,2,814,393,1/23/2013 22:15,1,0,1/23/2013 18:26,12.908993,77.6889,13.19956,77.70688,0
139469,8272,12,2,51,1192,2/27/2013 20:30,0,0,2/27/2013 16:35,12.96158,77.61425,12.97677,77.5727,0
154947,32023,12,2,293,376,6/17/2013 17:15,0,0,6/14/2013 11:00,12.849482,77.663187,12.90245,77.66081,0
152079,32400,12,3,1089,NULL,06/01/13 5:30,0,0,5/31/2013 11:46,12.99517,77.731147,NULL,NULL,0
181373,33271,12,2,1192,1156,10/28/2013 1:00,0,0,10/27/2013 17:50,12.97677,77.5727,13.05121,77.54113,0
144551,28384,12,2,1322,393,4/16/2013 6:30,1,0,4/13/2013 17:26,12.889133,77.639811,13.19956,77.70688,0
176737,18939,12,2,571,590,10/02/13 8:30,0,0,10/01/13 21:00,12.95185,77.69642,13.00826,77.56433,0
158059,35434,89,2,1286,292,07/02/13 22:30,0,0,07/02/13 21:18,12.973448,77.62032,12.93944,77.62923,0
178459,44919,54,1,448,NULL,10/12/13 6:00,1,0,10/11/13 12:19,12.92732,77.63575,NULL,NULL,0
157086,31421,12,2,1385,585,07/07/13 12:30,1,0,6/27/2013 16:57,12.891277,77.45876,12.97677,77.5727,0
172898,36717,12,2,344,292,09/12/13 12:30,0,0,09/11/13 18:28,12.94788,77.67092,12.93944,77.62923,0
173320,4739,90,2,396,393,9/14/2013 3:45,0,0,9/13/2013 22:12,12.92073,77.66482,13.19956,77.70688,0
169124,38394,12,2,767,1384,8/25/2013 19:45,0,0,8/24/2013 23:23,12.9122,77.51043,13.02853,77.54625,0
135911,23985,12,2,968,455,1/30/2013 16:30,0,0,1/30/2013 14:44,12.96555,77.61912,12.999874,77.67812,0
132623,22238,12,2,339,1384,01/02/13 16:45,0,0,01/02/13 12:23,12.91028,77.64512,13.02853,77.54625,0
146099,29238,12,2,409,25,4/25/2013 19:00,0,0,4/25/2013 18:23,13.07746,77.60668,12.98059,77.57475,0
173598,42753,12,3,330,NULL,9/15/2013 10:15,0,0,9/15/2013 8:53,12.858833,77.589127,NULL,NULL,0
164702,24293,12,2,1056,1096,08/04/13 8:30,0,0,08/04/13 7:10,12.919199,77.60931,12.96519,77.71932,0
145127,2375,87,3,1330,NULL,4/19/2013 21:00,0,0,4/18/2013 15:19,12.953434,77.70651,NULL,NULL,0
166791,37518,12,2,1330,83,8/14/2013 9:00,1,0,8/14/2013 7:32,12.953434,77.70651,12.92415,77.67229,0
163693,38044,89,2,115,1373,7/31/2013 14:00,0,1,7/31/2013 10:50,12.99319,77.54472,13.037255,77.58166,0
159785,35281,12,2,1101,1365,07/11/13 7:30,1,0,07/10/13 20:14,12.93652,77.54481,12.845653,77.677925,0
138909,13450,12,3,410,NULL,2/23/2013 5:45,1,0,2/22/2013 21:06,13.05121,77.54113,NULL,NULL,0
175646,43684,12,2,1378,91,9/27/2013 12:00,1,0,9/27/2013 10:38,12.827912,77.679642,12.77663,77.56382,0
166328,39168,12,2,171,393,08/12/13 5:00,1,0,08/11/13 22:06,12.98479,77.66128,13.19956,77.70688,0
158262,35542,28,2,136,1398,07/04/13 12:00,1,0,07/03/13 23:16,12.90796,77.62418,12.891549,77.582313,0
139827,868,23,2,293,572,03/02/13 19:30,0,0,03/02/13 17:30,12.849482,77.663187,12.91873,77.61494,0
168221,40171,12,2,271,393,8/20/2013 23:45,1,0,8/20/2013 13:08,12.95641,77.64076,13.19956,77.70688,0
145515,28911,86,2,1032,448,4/21/2013 12:30,0,0,4/21/2013 9:42,12.913301,77.685592,12.92732,77.63575,0
159357,35990,12,2,1309,393,07/09/13 4:15,1,0,07/08/13 15:09,12.973111,77.621267,13.19956,77.70688,0
176672,29763,12,2,1096,58,10/01/13 15:15,0,0,10/01/13 14:40,12.96519,77.71932,12.88963,77.60119,0
139498,25828,12,2,1192,393,2/28/2013 3:00,1,0,2/27/2013 19:35,12.97677,77.5727,13.19956,77.70688,0
164109,32993,12,2,949,393,08/02/13 5:30,0,0,08/01/13 16:18,12.98275,77.61582,13.19956,77.70688,0
176642,28916,12,2,1244,585,10/02/13 7:00,0,0,10/01/13 10:48,12.96462,77.68779,12.97677,77.5727,0
139813,25778,12,2,58,463,03/02/13 19:45,0,0,03/02/13 15:45,12.88963,77.60119,12.96037,77.58132,0
137130,24635,12,2,1086,1017,02/09/13 7:45,1,0,02/08/13 19:54,12.907487,77.64729,13.11084,77.60074,0
183864,661,24,2,142,393,11/10/13 7:30,1,0,11/09/13 23:16,12.91281,77.60923,13.19956,77.70688,0
144146,2065,28,1,625,NULL,4/20/2013 6:30,0,0,04/10/13 20:15,12.95431,77.6553,NULL,NULL,0
142813,27413,12,2,1165,1063,3/30/2013 18:30,0,0,3/30/2013 18:19,12.990947,77.687112,12.934477,77.611284,0
182607,46892,12,2,450,393,11/01/13 11:30,1,0,10/31/2013 21:23,12.9334,77.62652,13.19956,77.70688,0
148227,3277,12,2,1056,393,05/10/13 3:30,1,0,05/09/13 18:02,12.919199,77.60931,13.19956,77.70688,0
160647,36601,12,2,393,767,7/15/2013 23:45,1,0,7/14/2013 21:10,13.19956,77.70688,12.9122,77.51043,0
151345,3859,12,2,571,363,5/27/2013 6:30,0,1,5/27/2013 0:08,12.95185,77.69642,12.99287,77.71662,0
139417,25789,12,2,271,1032,2/27/2013 9:00,0,0,2/27/2013 8:07,12.95641,77.64076,12.913301,77.685592,0
143186,27622,12,2,949,1064,04/02/13 12:15,0,0,04/02/13 11:14,12.98275,77.61582,12.993978,77.585943,0
185408,48338,23,2,1349,393,11/21/2013 5:15,1,0,11/20/2013 21:57,12.993686,77.587527,13.19956,77.70688,0
141575,26792,28,2,1186,393,3/20/2013 7:30,1,0,3/19/2013 20:50,13.00983,77.62967,13.19956,77.70688,0
166030,16375,12,2,1061,218,08/11/13 5:45,0,0,08/10/13 13:54,12.924878,77.566255,12.96799,77.58882,0
168877,16585,12,2,393,1089,8/24/2013 9:30,1,0,8/23/2013 18:00,13.19956,77.70688,12.99517,77.731147,0
164667,34052,12,2,585,1388,08/03/13 22:00,0,0,08/03/13 20:26,12.97677,77.5727,12.919722,77.592806,0
163424,22565,12,2,83,1262,7/30/2013 8:00,0,0,7/29/2013 21:15,12.92415,77.67229,12.81575,77.68465,0
170929,41287,12,2,1354,253,09/02/13 7:45,0,0,09/02/13 0:49,12.900166,77.630421,12.97635,77.61468,0
133047,22455,85,2,392,515,01/07/13 10:45,0,0,01/06/13 20:02,12.986284,77.735245,12.97896,77.67345,0
175781,43705,12,2,953,393,9/28/2013 1:30,1,0,9/27/2013 14:55,12.90536,77.54309,13.19956,77.70688,0
141313,26660,24,2,585,1010,3/18/2013 7:15,0,0,3/16/2013 18:15,12.97677,77.5727,12.96691,77.74935,0
135247,18034,24,2,1183,393,1/25/2013 23:30,0,0,1/25/2013 14:45,12.965563,77.668576,13.19956,77.70688,0
144623,28444,65,3,83,NULL,4/14/2013 10:00,0,0,4/14/2013 9:19,12.92415,77.67229,NULL,NULL,0
177300,44353,23,2,393,269,10/05/13 12:00,0,0,10/05/13 9:22,13.19956,77.70688,12.9744,77.69183,0
139109,25642,12,1,1038,NULL,03/09/13 6:00,1,0,2/24/2013 12:32,12.981266,77.637162,NULL,NULL,0
166610,22822,12,2,1388,393,8/15/2013 4:45,1,0,8/13/2013 13:01,12.919722,77.592806,13.19956,77.70688,0
167910,24472,12,2,393,1101,8/19/2013 11:15,0,1,8/18/2013 23:19,13.19956,77.70688,12.93652,77.54481,0
153930,33386,12,2,793,1384,06/08/13 21:30,1,0,06/08/13 17:10,13.02239,77.59492,13.02853,77.54625,0
174737,43271,12,1,1045,NULL,9/28/2013 6:00,1,0,9/21/2013 10:46,12.940238,77.589161,NULL,NULL,0
144524,28363,12,2,292,393,4/14/2013 4:00,0,0,4/13/2013 13:42,12.93944,77.62923,13.19956,77.70688,0
143072,21874,12,3,1191,NULL,04/02/13 13:45,1,0,04/01/13 10:21,13.03017,77.56684,NULL,NULL,0
145899,28996,85,2,667,393,05/07/13 23:00,0,0,4/24/2013 4:18,12.97165,77.51316,13.19956,77.70688,0
145707,28051,12,3,1373,NULL,4/22/2013 15:45,0,0,4/22/2013 12:36,13.037255,77.58166,NULL,NULL,0
182546,46847,12,2,142,393,11/01/13 3:15,1,0,10/31/2013 17:01,12.91281,77.60923,13.19956,77.70688,0
159729,23657,12,2,945,585,07/10/13 18:00,0,0,07/10/13 14:33,12.92089,77.63354,12.97677,77.5727,0
138661,25411,12,2,1384,393,2/22/2013 6:30,0,0,2/20/2013 20:06,13.02853,77.54625,13.19956,77.70688,0
177462,44449,85,2,171,1365,10/06/13 16:30,1,0,10/06/13 10:35,12.98479,77.66128,12.845653,77.677925,0
173930,41350,12,2,1228,463,9/16/2013 22:00,0,1,9/16/2013 15:11,13.02239,77.59492,12.96037,77.58132,0
174851,43332,65,1,61,NULL,9/27/2013 9:00,1,0,9/21/2013 20:36,12.96298,77.71229,NULL,NULL,0
143949,27229,85,2,1245,585,04/09/13 14:15,1,0,04/09/13 10:45,12.95158,77.57833,12.97677,77.5727,0
152013,6870,12,2,269,393,5/31/2013 8:00,1,0,5/30/2013 22:33,12.9744,77.69183,13.19956,77.70688,0
184089,47773,85,2,1371,117,11/11/13 22:00,0,0,11/11/13 16:42,13.000418,77.674835,12.86966,77.62737,0
139061,25616,28,2,1154,585,2/24/2013 4:45,1,0,2/23/2013 23:16,12.87153,77.60206,12.97677,77.5727,0
163713,24700,12,2,496,393,08/01/13 3:00,0,0,7/31/2013 12:10,13.05845,77.64075,13.19956,77.70688,0
179363,45432,12,3,571,NULL,10/16/2013 14:30,1,0,10/16/2013 10:35,12.95185,77.69642,NULL,NULL,0
164619,38332,12,3,92,NULL,08/04/13 8:30,1,0,08/03/13 16:04,12.99569,77.6835,NULL,NULL,0
133572,22737,12,2,667,585,01/12/13 4:30,0,0,01/11/13 20:56,12.97165,77.51316,12.97677,77.5727,0
138912,25524,65,1,571,NULL,2/23/2013 4:00,0,0,2/22/2013 21:22,12.95185,77.69642,NULL,NULL,0
164398,38231,28,2,580,393,08/08/13 9:30,1,0,08/02/13 15:44,12.97038,77.61045,13.19956,77.70688,0
152689,32736,12,2,1237,1086,06/02/13 13:15,0,0,06/02/13 12:15,12.92645,77.61206,12.907487,77.64729,0
147155,29817,24,2,571,393,05/02/13 19:00,1,0,05/02/13 12:57,12.95185,77.69642,13.19956,77.70688,0
144398,18939,12,2,393,571,4/13/2013 23:30,0,0,04/12/13 17:57,13.19956,77.70688,12.95185,77.69642,0
185409,48466,87,3,1341,NULL,11/21/2013 8:30,0,0,11/20/2013 22:15,12.979703,77.69382,NULL,NULL,0
183708,46786,89,2,1159,1384,11/09/13 23:00,1,0,11/08/13 21:58,12.90163,77.582,13.02853,77.54625,0
174645,43219,28,2,1071,363,9/26/2013 4:30,0,0,9/20/2013 17:08,12.937585,77.694433,12.99287,77.71662,0
155091,21485,89,2,1141,1243,6/15/2013 9:45,1,0,6/15/2013 5:50,12.91028,77.64512,12.98275,77.61582,0
146315,29355,12,2,693,393,4/27/2013 7:45,1,0,4/26/2013 22:25,12.90868,77.60398,13.19956,77.70688,0
183836,24898,12,2,396,393,11/10/13 4:15,0,0,11/09/13 20:32,12.92073,77.66482,13.19956,77.70688,0
133889,22793,87,3,1010,NULL,1/14/2013 14:00,0,0,1/14/2013 13:30,12.96691,77.74935,NULL,NULL,0
151878,32290,12,2,1159,1384,06/01/13 12:30,0,0,5/30/2013 12:10,12.90163,77.582,13.02853,77.54625,0
161822,26928,12,2,89,1371,7/21/2013 14:00,0,0,7/21/2013 10:43,12.96519,77.71932,13.000418,77.674835,0
171512,29648,12,3,150,NULL,09/05/13 9:00,0,0,09/04/13 21:26,12.89724,77.61065,NULL,NULL,0
160362,36448,12,2,136,1335,7/13/2013 12:15,0,0,7/13/2013 11:35,12.90796,77.62418,12.894848,77.598843,0
134055,6412,12,2,1322,1328,1/16/2013 9:30,0,0,1/16/2013 7:04,12.889133,77.639811,12.958808,77.649047,0
149581,27610,12,2,1039,1068,5/16/2013 23:00,0,0,5/16/2013 22:27,12.979949,77.642913,13.044009,77.606805,0
163293,37868,89,2,238,393,7/29/2013 12:00,0,0,7/29/2013 9:14,12.93711,77.60171,13.19956,77.70688,0
185140,46673,23,3,1303,NULL,11/19/2013 8:00,0,0,11/18/2013 20:37,12.971195,77.607078,NULL,NULL,0
